"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"439","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pbxwr","Planning & Zoning need to do a better job of listening & working with residents. It's not next to their house, so they don't care!","",""
"440","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pgxi5","I should be allowed to plant flowers in my own yard where ever i want them.","",""
"441","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p9ujh","Lease laws should be enacted and enforced in the county as they are in the city.","",""
"442","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pki7f","Bowling Green needs more access to affordable , healthy, local food sources.","",""
"443","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","puhdq","New buildings should not be built right up to the sidewalk to inhibit seeing around corners when driving.","",""
"444","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","py2mw","I should be allowed to keep my yard & home in any manner I please.","",""
"445","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p89sh","Build parking areas.","",""
"446","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"447","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pe3gy","New developments should not be approved unless roads and infrastructure capable of handling them are in place.","",""
"448","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p3y3b","Build more roads!!! Traffic is terrible here for a small city.","",""
"449","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pcare","There should never be a leash law in the county - neighborhood dogs protect, play with and teach kids. It was a factor in living in county.","",""
"450","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pjbzz","Need to build wider access roads into the city!","",""
"451","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pjq68","More citizens need to be involved in the future development of BG. Too many developers who benefit financially are calling the shots.","",""
"452","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p3et2","Relax restrictions on fencing in Home Owners Associations to promote people keeping animals on leashes or in fenced yards.","",""
"453","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p9j36","Better ordinances on keeping animals on leashes or in fenced areas are needed.","",""
"454","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p7eqj","Allow residence of an area to vote on new developments that might have impact on them opposed to commissioners/magistrates getting kickbacks","",""
"455","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p9622","You shouldn't be required to pay County taxes if you live in the City (but not the other way around). It makes no sense.","",""
"456","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pi9rk","Increase green spaces, especially near mall, to decrease congestion and improve ""green"" status","",""
"457","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pq8wz","BG Parks needs more funding from City","",""
"458","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pr7y3","New developments should help pay to widen the roads in the areas where they are increasing traffic.","",""
"459","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pfwr5","Warren County should be completely wet, the idea of a “moist” County is outdated and stunting the financial growth and tourism opportunity.","",""
"460","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","peety","Everyone needs to research (fluoride)...definitely need this to disappear from our water","",""
"461","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"462","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","phuu3","The access roads off Scottsville Rd are terrible. They provide constant traffic jams and can be dangerous. We need to budget to fix them.","",""
"463","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","padkd","We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better","",""
"464","shortlist","pxn3z","city needs to work on water run off when we have a lot of rain.. to many places flood on roadways makes driving very dangerous..","pyyxz","Impact on traffic flow should be considered with any proposed new developments.","",""
