"row_id","section","query_id","query_text","candidate_id","candidate_text","label","why_separate_or_note"
"420","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pgpz3","Planning and zoning laws should change to encourage small businesses and farms.","",""
"421","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p78vr","Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations","",""
"422","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pw8ht","Doctors should not overreact to the opioid crisis. People in pain shouldn't suffer because others lack self control and abuse the system.","",""
"423","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p3y3b","Build more roads!!! Traffic is terrible here for a small city.","",""
"424","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","ppct5","Bowling Green should have basic zoning mandates in order to beautify decrepit buildings/gravel lawns/general trashiness.","",""
"425","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p89sh","Build parking areas.","",""
"426","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pntww","We need more pet stores","",""
"427","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pzaca","Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.","",""
"428","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pbx3e","Zoning changes should only be made with the consent of a majority of the neighbors in the affected area.","",""
"429","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pjtja","Fines and other enforcement actions should be taken against landlords who don't keep up with their properties.","",""
"430","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pgw6z","Pass a No animals on chains in the county.","",""
"431","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pcare","There should never be a leash law in the county - neighborhood dogs protect, play with and teach kids. It was a factor in living in county.","",""
"432","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p7eqj","Allow residence of an area to vote on new developments that might have impact on them opposed to commissioners/magistrates getting kickbacks","",""
"433","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pgdsd","The city of Bowling Green should enforce their existing noise ordinance.","",""
"434","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pi4wj","We need a real bus system.","",""
"435","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pki7f","Bowling Green needs more access to affordable , healthy, local food sources.","",""
"436","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pcrhx","City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development.","",""
"437","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pg99d","Local food and small farms are one of BG best attractions.","",""
"438","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pv2a8","When the city tears up lawns with projects they should be required to do what it takes so that lawns are same quality they were before.","",""
"439","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","puhdq","New buildings should not be built right up to the sidewalk to inhibit seeing around corners when driving.","",""
"440","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pg2kz","Too much money is spent on making sure we cut our grass and don't park in the yard.","",""
"441","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pu9z9","The travesty going up on Fairview Ave. should never have been allowed","",""
"442","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p9622","You shouldn't be required to pay County taxes if you live in the City (but not the other way around). It makes no sense.","",""
"443","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","paxtf","We need a fiber option for internet.","",""
"444","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p3et2","Relax restrictions on fencing in Home Owners Associations to promote people keeping animals on leashes or in fenced yards.","",""
"445","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","pkkkz","A city should have the right to declare itself a sanctuary city.","",""
"446","shortlist","pns2r","Farmers shouldn’t need a permit to build a fence.","p9ujh","Lease laws should be enacted and enforced in the county as they are in the city.","",""
